"date_time","year","month","day","hour","country","site_name","lat","lon","sea_level","qc_flag","use_flag","file_name"
2019-01-02 04:00:00.000000+0000,2019,1,2,4,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.33,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 05:00:00.000000+0000,2019,1,2,5,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.14,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 06:00:00.000000+0000,2019,1,2,6,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 07:00:00.000000+0000,2019,1,2,7,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.95,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 08:00:00.000000+0000,2019,1,2,8,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,1.99,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 09:00:00.000000+0000,2019,1,2,9,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.1,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 10:00:00.000000+0000,2019,1,2,10,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.28,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 11:00:00.000000+0000,2019,1,2,11,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.51,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 12:00:00.000000+0000,2019,1,2,12,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.72,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 13:00:00.000000+0000,2019,1,2,13,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.86,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 14:00:00.000000+0000,2019,1,2,14,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.96,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 15:00:00.000000+0000,2019,1,2,15,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.96,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 16:00:00.000000+0000,2019,1,2,16,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.9,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 17:00:00.000000+0000,2019,1,2,17,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.79,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 18:00:00.000000+0000,2019,1,2,18,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.7,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
2019-01-02 19:00:00.000000+0000,2019,1,2,19,"ATA","Syowa_Station_Antarctica",-69.00778333,39.57028333,2.66,1,1,"syowa_station_antarctica-hd50-ata-jodc_jcg"
