date_time,year,month,day,hour,country,site_name,lat,lon,sea_level,qc_flag,use_flag,file_name
2019-01-04T15:50:00Z,2019,1,4,15,IRL,Rosslare,52.2546,-6.334861,0.377,0,1,rosslare-ros-irl-mi_c
2019-01-04T20:15:00Z,2019,1,4,20,IRL,Rosslare,52.2546,-6.334861,-0.233,0,1,rosslare-ros-irl-mi_c
2019-01-04T21:55:00Z,2019,1,4,21,IRL,Rosslare,52.2546,-6.334861,-0.759,0,1,rosslare-ros-irl-mi_c
2019-01-05T03:55:00Z,2019,1,5,3,IRL,Rosslare,52.2546,-6.334861,0.345,0,1,rosslare-ros-irl-mi_c
2019-01-05T04:35:00Z,2019,1,5,4,IRL,Rosslare,52.2546,-6.334861,0.419,0,1,rosslare-ros-irl-mi_c
2019-01-05T07:15:00Z,2019,1,5,7,IRL,Rosslare,52.2546,-6.334861,0.366,0,1,rosslare-ros-irl-mi_c
2019-01-05T09:30:00Z,2019,1,5,9,IRL,Rosslare,52.2546,-6.334861,-0.483,0,1,rosslare-ros-irl-mi_c
2019-01-05T09:35:00Z,2019,1,5,9,IRL,Rosslare,52.2546,-6.334861,-0.497,0,1,rosslare-ros-irl-mi_c
2019-01-05T18:30:00Z,2019,1,5,18,IRL,Rosslare,52.2546,-6.334861,0.511,0,1,rosslare-ros-irl-mi_c
2019-01-05T19:55:00Z,2019,1,5,19,IRL,Rosslare,52.2546,-6.334861,0.147,0,1,rosslare-ros-irl-mi_c
2019-01-06T04:15:00Z,2019,1,6,4,IRL,Rosslare,52.2546,-6.334861,0.3,0,1,rosslare-ros-irl-mi_c
2019-01-06T05:10:00Z,2019,1,6,5,IRL,Rosslare,52.2546,-6.334861,0.462,0,1,rosslare-ros-irl-mi_c
2019-01-06T05:45:00Z,2019,1,6,5,IRL,Rosslare,52.2546,-6.334861,0.539,0,1,rosslare-ros-irl-mi_c
2019-01-06T09:35:00Z,2019,1,6,9,IRL,Rosslare,52.2546,-6.334861,-0.302,0,1,rosslare-ros-irl-mi_c
2019-01-06T09:40:00Z,2019,1,6,9,IRL,Rosslare,52.2546,-6.334861,-0.327,0,1,rosslare-ros-irl-mi_c
2019-01-06T09:55:00Z,2019,1,6,9,IRL,Rosslare,52.2546,-6.334861,-0.455,0,1,rosslare-ros-irl-mi_c
2019-01-06T10:10:00Z,2019,1,6,10,IRL,Rosslare,52.2546,-6.334861,-0.531,0,1,rosslare-ros-irl-mi_c
2019-01-06T11:15:00Z,2019,1,6,11,IRL,Rosslare,52.2546,-6.334861,-0.763,0,1,rosslare-ros-irl-mi_c
2019-01-06T11:50:00Z,2019,1,6,11,IRL,Rosslare,52.2546,-6.334861,-0.823,0,1,rosslare-ros-irl-mi_c
2019-01-06T16:10:00Z,2019,1,6,16,IRL,Rosslare,52.2546,-6.334861,0.087,0,1,rosslare-ros-irl-mi_c
2019-01-06T17:20:00Z,2019,1,6,17,IRL,Rosslare,52.2546,-6.334861,0.349,0,1,rosslare-ros-irl-mi_c
2019-01-06T18:05:00Z,2019,1,6,18,IRL,Rosslare,52.2546,-6.334861,0.448,0,1,rosslare-ros-irl-mi_c
2019-01-06T22:40:00Z,2019,1,6,22,IRL,Rosslare,52.2546,-6.334861,-0.758,0,1,rosslare-ros-irl-mi_c
2019-01-06T22:55:00Z,2019,1,6,22,IRL,Rosslare,52.2546,-6.334861,-0.826,0,1,rosslare-ros-irl-mi_c
2019-01-07T02:25:00Z,2019,1,7,2,IRL,Rosslare,52.2546,-6.334861,-0.526,0,1,rosslare-ros-irl-mi_c
2019-01-07T03:40:00Z,2019,1,7,3,IRL,Rosslare,52.2546,-6.334861,-0.072,0,1,rosslare-ros-irl-mi_c
2019-01-07T05:00:00Z,2019,1,7,5,IRL,Rosslare,52.2546,-6.334861,0.338,0,1,rosslare-ros-irl-mi_c
2019-01-07T06:15:00Z,2019,1,7,6,IRL,Rosslare,52.2546,-6.334861,0.569,0,1,rosslare-ros-irl-mi_c
2019-01-07T06:30:00Z,2019,1,7,6,IRL,Rosslare,52.2546,-6.334861,0.578,0,1,rosslare-ros-irl-mi_c
2019-01-07T08:10:00Z,2019,1,7,8,IRL,Rosslare,52.2546,-6.334861,0.467,0,1,rosslare-ros-irl-mi_c
2019-01-07T09:00:00Z,2019,1,7,9,IRL,Rosslare,52.2546,-6.334861,0.226,0,1,rosslare-ros-irl-mi_c
2019-01-07T14:05:00Z,2019,1,7,14,IRL,Rosslare,52.2546,-6.334861,-0.617,0,1,rosslare-ros-irl-mi_c
2019-01-07T14:40:00Z,2019,1,7,14,IRL,Rosslare,52.2546,-6.334861,-0.466,0,1,rosslare-ros-irl-mi_c
2019-01-07T16:25:00Z,2019,1,7,16,IRL,Rosslare,52.2546,-6.334861,0.094,0,1,rosslare-ros-irl-mi_c
2019-01-07T18:55:00Z,2019,1,7,18,IRL,Rosslare,52.2546,-6.334861,0.629,0,1,rosslare-ros-irl-mi_c
2019-01-07T20:40:00Z,2019,1,7,20,IRL,Rosslare,52.2546,-6.334861,0.335,0,1,rosslare-ros-irl-mi_c
2019-01-08T00:00:00Z,2019,1,8,0,IRL,Rosslare,52.2546,-6.334861,-0.921,0,1,rosslare-ros-irl-mi_c
2019-01-08T01:05:00Z,2019,1,8,1,IRL,Rosslare,52.2546,-6.334861,-0.974,0,1,rosslare-ros-irl-mi_c
2019-01-08T01:15:00Z,2019,1,8,1,IRL,Rosslare,52.2546,-6.334861,-0.943,0,1,rosslare-ros-irl-mi_c
2019-01-08T04:25:00Z,2019,1,8,4,IRL,Rosslare,52.2546,-6.334861,-0.11,0,1,rosslare-ros-irl-mi_c
2019-01-08T04:50:00Z,2019,1,8,4,IRL,Rosslare,52.2546,-6.334861,0.065,0,1,rosslare-ros-irl-mi_c
2019-01-08T05:30:00Z,2019,1,8,5,IRL,Rosslare,52.2546,-6.334861,0.271,0,1,rosslare-ros-irl-mi_c
2019-01-08T06:20:00Z,2019,1,8,6,IRL,Rosslare,52.2546,-6.334861,0.432,0,1,rosslare-ros-irl-mi_c
2019-01-08T06:40:00Z,2019,1,8,6,IRL,Rosslare,52.2546,-6.334861,0.521,0,1,rosslare-ros-irl-mi_c
2019-01-08T07:25:00Z,2019,1,8,7,IRL,Rosslare,52.2546,-6.334861,0.614,0,1,rosslare-ros-irl-mi_c
2019-01-08T08:10:00Z,2019,1,8,8,IRL,Rosslare,52.2546,-6.334861,0.576,0,1,rosslare-ros-irl-mi_c
2019-01-08T08:20:00Z,2019,1,8,8,IRL,Rosslare,52.2546,-6.334861,0.536,0,1,rosslare-ros-irl-mi_c
2019-01-08T09:30:00Z,2019,1,8,9,IRL,Rosslare,52.2546,-6.334861,0.259,0,1,rosslare-ros-irl-mi_c
2019-01-08T09:35:00Z,2019,1,8,9,IRL,Rosslare,52.2546,-6.334861,0.185,0,1,rosslare-ros-irl-mi_c
2019-01-08T10:50:00Z,2019,1,8,10,IRL,Rosslare,52.2546,-6.334861,-0.346,0,1,rosslare-ros-irl-mi_c
2019-01-08T11:30:00Z,2019,1,8,11,IRL,Rosslare,52.2546,-6.334861,-0.543,0,1,rosslare-ros-irl-mi_c
2019-01-08T14:55:00Z,2019,1,8,14,IRL,Rosslare,52.2546,-6.334861,-0.575,0,1,rosslare-ros-irl-mi_c
2019-01-08T15:00:00Z,2019,1,8,15,IRL,Rosslare,52.2546,-6.334861,-0.523,0,1,rosslare-ros-irl-mi_c
2019-01-08T17:20:00Z,2019,1,8,17,IRL,Rosslare,52.2546,-6.334861,0.184,0,1,rosslare-ros-irl-mi_c
2019-01-08T23:05:00Z,2019,1,8,23,IRL,Rosslare,52.2546,-6.334861,-0.443,0,1,rosslare-ros-irl-mi_c
